timestamp,phase,round,episode,opponent,epsilon,outcome,p1_moves,p2_moves
2025-11-27T01:44:34.428666+00:00,run_start,0,0,,1.0,,,
2025-11-27T01:44:45.456224+00:00,train,1,1,self,1.0,0,85,
2025-11-27T01:44:45.456483+00:00,train,1,2,self,1.0,0,98,
2025-11-27T01:44:45.456997+00:00,train,1,3,self,1.0,0,95,
2025-11-27T01:44:45.457176+00:00,train,1,4,self,1.0,0,98,
2025-11-27T01:44:45.457334+00:00,train,1,5,self,1.0,0,87,
2025-11-27T01:44:45.457488+00:00,train,1,6,self,1.0,0,99,
2025-11-27T01:44:45.457637+00:00,train,1,7,self,1.0,0,90,
2025-11-27T01:44:45.457784+00:00,train,1,8,self,1.0,0,98,
2025-11-27T01:44:45.457938+00:00,train,1,9,self,1.0,0,95,
2025-11-27T01:44:45.458083+00:00,train,1,10,self,1.0,0,95,
2025-11-27T01:44:45.458227+00:00,train,1,11,self,1.0,0,93,
2025-11-27T01:44:45.458371+00:00,train,1,12,self,1.0,0,98,
2025-11-27T01:44:45.458514+00:00,train,1,13,self,1.0,0,96,
2025-11-27T01:44:45.458658+00:00,train,1,14,self,1.0,0,97,
2025-11-27T01:44:45.458800+00:00,train,1,15,self,1.0,0,98,
2025-11-27T01:44:45.458942+00:00,train,1,16,self,1.0,0,99,
2025-11-27T01:44:45.459085+00:00,train,1,17,self,1.0,0,97,
2025-11-27T01:44:45.459227+00:00,train,1,18,self,1.0,0,98,
2025-11-27T01:44:45.459370+00:00,train,1,19,self,1.0,0,97,
2025-11-27T01:44:45.459512+00:00,train,1,20,self,1.0,0,100,
2025-11-27T01:44:45.459656+00:00,train,1,21,self,1.0,0,92,
2025-11-27T01:44:45.459799+00:00,train,1,22,self,1.0,0,97,
2025-11-27T01:44:45.459942+00:00,train,1,23,self,1.0,0,90,
2025-11-27T01:44:45.460084+00:00,train,1,24,self,1.0,0,100,
2025-11-27T01:44:45.460229+00:00,train,1,25,self,1.0,0,97,
2025-11-27T01:44:45.460373+00:00,train,1,26,self,1.0,0,100,
2025-11-27T01:44:45.460516+00:00,train,1,27,self,1.0,0,85,
