timestamp,phase,round,episode,opponent,epsilon,outcome,moves,win_rate,baseline_win_rate
2025-11-27T00:32:16.735689+00:00,train,1,115,self,1.0,0,98,,
2025-11-27T00:32:16.735828+00:00,train,1,116,self,1.0,0,100,,
2025-11-27T00:32:16.735967+00:00,train,1,117,self,1.0,0,95,,
2025-11-27T00:32:16.736104+00:00,train,1,118,self,1.0,0,96,,
2025-11-27T00:32:16.736243+00:00,train,1,119,self,1.0,0,91,,
2025-11-27T00:32:16.736381+00:00,train,1,120,self,1.0,0,95,,
2025-11-27T00:32:16.736520+00:00,train,1,121,self,1.0,0,90,,
2025-11-27T00:32:16.736663+00:00,train,1,122,self,1.0,0,99,,
2025-11-27T00:32:16.736801+00:00,train,1,123,self,1.0,0,94,,
2025-11-27T00:32:16.736938+00:00,train,1,124,self,1.0,0,94,,
2025-11-27T00:32:16.737074+00:00,train,1,125,self,1.0,0,100,,
2025-11-27T00:32:16.737212+00:00,train,1,126,self,1.0,0,100,,
2025-11-27T00:32:16.737350+00:00,train,1,127,self,1.0,0,92,,
2025-11-27T00:32:16.737488+00:00,train,1,128,self,1.0,0,93,,
2025-11-27T00:32:16.737626+00:00,train,1,129,self,1.0,0,90,,
2025-11-27T00:32:16.737768+00:00,train,1,130,self,1.0,0,93,,
2025-11-27T00:32:16.737906+00:00,train,1,131,self,1.0,0,97,,
2025-11-27T00:32:16.738044+00:00,train,1,132,self,1.0,0,100,,
2025-11-27T00:32:16.738263+00:00,train,1,133,self,1.0,0,97,,
2025-11-27T00:32:16.738405+00:00,train,1,134,self,1.0,0,100,,
2025-11-27T00:32:16.738543+00:00,train,1,135,self,1.0,0,94,,
2025-11-27T00:32:16.738689+00:00,train,1,136,self,1.0,0,100,,
2025-11-27T00:32:16.738891+00:00,train,1,137,self,1.0,0,95,,
2025-11-27T00:32:16.739074+00:00,train,1,138,self,1.0,0,97,,
2025-11-27T00:32:16.739233+00:00,train,1,139,self,1.0,0,93,,
2025-11-27T00:32:16.739383+00:00,train,1,140,self,1.0,0,100,,
2025-11-27T00:32:16.739530+00:00,train,1,141,self,1.0,0,93,,
2025-11-27T00:32:16.739675+00:00,train,1,142,self,1.0,0,99,,
2025-11-27T00:32:16.739818+00:00,train,1,143,self,1.0,0,92,,
2025-11-27T00:32:16.739964+00:00,train,1,144,self,1.0,0,96,,
2025-11-27T00:32:16.740106+00:00,train,1,145,self,1.0,0,90,,
2025-11-27T00:32:16.740247+00:00,train,1,146,self,1.0,0,100,,
2025-11-27T00:32:16.740389+00:00,train,1,147,self,1.0,0,89,,
2025-11-27T00:32:16.740529+00:00,train,1,148,self,1.0,0,91,,
2025-11-27T00:32:16.740669+00:00,train,1,149,self,1.0,0,93,,
2025-11-27T00:32:16.740809+00:00,train,1,150,self,1.0,0,98,,
2025-11-27T00:32:16.740949+00:00,train,1,151,self,1.0,0,86,,
2025-11-27T00:32:16.741088+00:00,train,1,152,self,1.0,0,95,,
2025-11-27T00:32:16.741228+00:00,train,1,153,self,1.0,0,97,,
2025-11-27T00:32:16.741369+00:00,train,1,154,self,1.0,0,100,,
2025-11-27T00:32:16.741508+00:00,train,1,155,self,1.0,0,80,,
2025-11-27T00:32:16.741647+00:00,train,1,156,self,1.0,0,82,,
2025-11-27T00:32:16.741788+00:00,train,1,157,self,1.0,0,86,,
2025-11-27T00:32:16.741928+00:00,train,1,158,self,1.0,0,95,,
2025-11-27T00:32:16.742071+00:00,train,1,159,self,1.0,0,70,,
2025-11-27T00:32:16.742213+00:00,train,1,160,self,1.0,0,99,,
2025-11-27T00:32:16.742353+00:00,train,1,161,self,1.0,0,83,,
2025-11-27T00:32:16.742493+00:00,train,1,162,self,1.0,0,100,,
2025-11-27T00:32:16.742639+00:00,train,1,163,self,1.0,0,91,,
2025-11-27T00:32:16.742782+00:00,train,1,164,self,1.0,0,92,,
2025-11-27T00:32:16.742922+00:00,train,1,165,self,1.0,0,92,,
2025-11-27T00:32:16.743068+00:00,train,1,166,self,1.0,0,100,,
2025-11-27T00:32:16.743208+00:00,train,1,167,self,1.0,0,82,,
2025-11-27T00:32:16.743348+00:00,train,1,168,self,1.0,0,98,,
2025-11-27T00:32:16.743488+00:00,train,1,169,self,1.0,0,85,,
2025-11-27T00:32:16.743628+00:00,train,1,170,self,1.0,0,93,,
2025-11-27T00:32:16.743767+00:00,train,1,171,self,1.0,0,97,,
2025-11-27T00:32:16.743916+00:00,train,1,172,self,1.0,0,98,,
2025-11-27T00:32:16.744063+00:00,train,1,173,self,1.0,0,90,,
2025-11-27T00:32:16.744204+00:00,train,1,174,self,1.0,0,98,,
2025-11-27T00:32:16.744343+00:00,train,1,175,self,1.0,0,94,,
2025-11-27T00:32:16.744483+00:00,train,1,176,self,1.0,0,96,,
2025-11-27T00:32:16.744621+00:00,train,1,177,self,1.0,0,93,,
2025-11-27T00:32:16.744760+00:00,train,1,178,self,1.0,0,96,,
2025-11-27T00:32:16.744899+00:00,train,1,179,self,1.0,0,94,,
2025-11-27T00:32:16.745038+00:00,train,1,180,self,1.0,0,98,,
2025-11-27T00:32:16.745182+00:00,train,1,181,self,1.0,0,96,,
2025-11-27T00:32:16.745321+00:00,train,1,182,self,1.0,0,98,,
2025-11-27T00:32:16.745460+00:00,train,1,183,self,1.0,0,85,,
2025-11-27T00:32:16.745599+00:00,train,1,184,self,1.0,0,100,,
2025-11-27T00:32:16.745738+00:00,train,1,185,self,1.0,0,86,,
2025-11-27T00:32:16.745878+00:00,train,1,186,self,1.0,0,97,,
2025-11-27T00:32:16.746019+00:00,train,1,187,self,1.0,0,90,,
2025-11-27T00:32:16.746158+00:00,train,1,188,self,1.0,0,100,,
2025-11-27T00:32:16.746302+00:00,train,1,189,self,1.0,0,81,,
2025-11-27T00:32:16.746443+00:00,train,1,190,self,1.0,0,100,,
2025-11-27T00:32:16.746582+00:00,train,1,191,self,1.0,0,98,,
2025-11-27T00:32:16.746722+00:00,train,1,192,self,1.0,0,100,,
2025-11-27T00:32:16.746862+00:00,train,1,193,self,1.0,0,92,,
2025-11-27T00:32:16.747001+00:00,train,1,194,self,1.0,0,97,,
2025-11-27T00:32:16.747141+00:00,train,1,195,self,1.0,0,93,,
2025-11-27T00:32:16.747280+00:00,train,1,196,self,1.0,0,95,,
2025-11-27T00:32:16.747425+00:00,train,1,197,self,1.0,0,96,,
2025-11-27T00:32:16.747636+00:00,train,1,198,self,1.0,0,98,,
2025-11-27T00:32:16.747780+00:00,train,1,199,self,1.0,0,96,,
2025-11-27T00:32:16.747921+00:00,train,1,200,self,1.0,0,98,,
2025-11-27T00:32:16.748061+00:00,train,1,201,self,1.0,0,94,,
2025-11-27T00:32:16.748201+00:00,train,1,202,self,1.0,0,98,,
2025-11-27T00:32:16.748341+00:00,train,1,203,self,1.0,0,93,,
2025-11-27T00:32:16.748499+00:00,train,1,204,self,1.0,0,97,,
2025-11-27T00:32:16.748638+00:00,train,1,205,self,1.0,0,97,,
2025-11-27T00:32:16.748776+00:00,train,1,206,self,1.0,0,98,,
2025-11-27T00:32:16.748916+00:00,train,1,207,self,1.0,0,93,,
2025-11-27T00:32:16.749102+00:00,train,1,208,self,1.0,0,95,,
2025-11-27T00:32:16.749278+00:00,train,1,209,self,1.0,0,100,,
2025-11-27T00:32:16.749429+00:00,train,1,210,self,1.0,0,100,,
2025-11-27T00:32:16.749573+00:00,train,1,211,self,1.0,0,94,,
2025-11-27T00:32:16.749718+00:00,train,1,212,self,1.0,0,99,,
2025-11-27T00:32:16.749855+00:00,train,1,213,self,1.0,0,88,,
2025-11-27T00:32:16.749991+00:00,train,1,214,self,1.0,0,97,,
2025-11-27T00:32:16.750126+00:00,train,1,215,self,1.0,0,94,,
2025-11-27T00:32:16.750265+00:00,train,1,216,self,1.0,0,94,,
2025-11-27T00:32:16.750400+00:00,train,1,217,self,1.0,0,99,,
2025-11-27T00:32:16.750536+00:00,train,1,218,self,1.0,0,99,,
2025-11-27T00:32:16.750670+00:00,train,1,219,self,1.0,0,96,,
2025-11-27T00:32:16.750803+00:00,train,1,220,self,1.0,0,98,,
2025-11-27T00:32:16.750937+00:00,train,1,221,self,1.0,0,99,,
2025-11-27T00:32:16.751071+00:00,train,1,222,self,1.0,0,100,,
2025-11-27T00:32:16.751204+00:00,train,1,223,self,1.0,0,94,,
2025-11-27T00:32:16.751337+00:00,train,1,224,self,1.0,0,98,,
2025-11-27T00:32:16.751470+00:00,train,1,225,self,1.0,0,93,,
2025-11-27T00:32:16.751609+00:00,train,1,226,self,1.0,0,100,,
2025-11-27T00:32:16.751741+00:00,train,1,227,self,1.0,0,94,,
2025-11-27T00:32:16.751874+00:00,train,1,228,self,1.0,0,97,,
2025-11-27T00:32:16.752008+00:00,train,1,229,self,1.0,0,87,,
2025-11-27T00:32:16.752141+00:00,train,1,230,self,1.0,0,97,,
2025-11-27T00:32:16.752274+00:00,train,1,231,self,1.0,0,90,,
2025-11-27T00:32:16.752414+00:00,train,1,232,self,1.0,0,100,,
2025-11-27T00:32:16.752547+00:00,train,1,233,self,1.0,0,73,,
2025-11-27T00:32:16.752689+00:00,train,1,234,self,1.0,0,89,,
2025-11-27T00:32:16.752829+00:00,train,1,235,self,1.0,0,93,,
2025-11-27T00:32:16.752967+00:00,train,1,236,self,1.0,0,98,,
2025-11-27T00:32:16.753101+00:00,train,1,237,self,1.0,0,99,,
2025-11-27T00:32:16.753233+00:00,train,1,238,self,1.0,0,100,,
2025-11-27T00:32:16.753365+00:00,train,1,239,self,1.0,0,97,,
2025-11-27T00:32:16.753503+00:00,train,1,240,self,1.0,0,99,,
2025-11-27T00:32:16.753648+00:00,train,1,241,self,1.0,0,100,,
2025-11-27T00:32:16.753777+00:00,train,1,242,self,1.0,0,100,,
2025-11-27T00:32:16.753906+00:00,train,1,243,self,1.0,0,96,,
2025-11-27T00:32:16.754035+00:00,train,1,244,self,1.0,0,97,,
2025-11-27T00:32:16.754162+00:00,train,1,245,self,1.0,0,97,,
2025-11-27T00:32:16.754291+00:00,train,1,246,self,1.0,0,99,,
2025-11-27T00:32:16.754420+00:00,train,1,247,self,1.0,0,87,,
2025-11-27T00:32:16.754555+00:00,train,1,248,self,1.0,0,91,,
2025-11-27T00:32:16.754684+00:00,train,1,249,self,1.0,0,84,,
2025-11-27T00:32:16.754813+00:00,train,1,250,self,1.0,0,98,,
2025-11-27T00:32:16.754943+00:00,train,1,251,self,1.0,0,99,,
2025-11-27T00:32:16.755071+00:00,train,1,252,self,1.0,0,100,,
2025-11-27T00:32:16.755199+00:00,train,1,253,self,1.0,0,90,,
2025-11-27T00:32:16.755328+00:00,train,1,254,self,1.0,0,99,,
2025-11-27T00:32:16.755456+00:00,train,1,255,self,1.0,0,98,,
2025-11-27T00:32:16.755589+00:00,train,1,256,self,1.0,0,99,,
2025-11-27T00:32:16.755718+00:00,train,1,257,self,1.0,0,87,,
2025-11-27T00:32:16.755847+00:00,train,1,258,self,1.0,0,97,,
2025-11-27T00:32:16.755975+00:00,train,1,259,self,1.0,0,81,,
2025-11-27T00:32:16.756105+00:00,train,1,260,self,1.0,0,99,,
2025-11-27T00:32:16.756234+00:00,train,1,261,self,1.0,0,99,,
2025-11-27T00:32:16.756364+00:00,train,1,262,self,1.0,0,99,,
2025-11-27T00:32:16.756492+00:00,train,1,263,self,1.0,0,85,,
2025-11-27T00:32:16.756690+00:00,train,1,264,self,1.0,0,93,,
2025-11-27T00:32:16.756822+00:00,train,1,265,self,1.0,0,84,,
2025-11-27T00:32:16.756952+00:00,train,1,266,self,1.0,0,98,,
2025-11-27T00:32:16.757083+00:00,train,1,267,self,1.0,0,90,,
2025-11-27T00:32:16.757212+00:00,train,1,268,self,1.0,0,97,,
2025-11-27T00:32:16.757342+00:00,train,1,269,self,1.0,0,79,,
2025-11-27T00:32:16.757472+00:00,train,1,270,self,1.0,0,100,,
2025-11-27T00:32:16.757618+00:00,train,1,271,self,1.0,0,95,,
2025-11-27T00:32:16.757743+00:00,train,1,272,self,1.0,0,98,,
2025-11-27T00:32:16.757868+00:00,train,1,273,self,1.0,0,93,,
2025-11-27T00:32:16.757993+00:00,train,1,274,self,1.0,0,98,,
2025-11-27T00:32:16.758118+00:00,train,1,275,self,1.0,0,84,,
2025-11-27T00:32:16.758243+00:00,train,1,276,self,1.0,0,98,,
2025-11-27T00:32:16.758368+00:00,train,1,277,self,1.0,0,86,,
2025-11-27T00:32:16.758493+00:00,train,1,278,self,1.0,0,90,,
2025-11-27T00:32:16.758626+00:00,train,1,279,self,1.0,0,97,,
2025-11-27T00:32:16.758752+00:00,train,1,280,self,1.0,0,100,,
2025-11-27T00:32:16.758877+00:00,train,1,281,self,1.0,0,81,,
2025-11-27T00:32:16.759001+00:00,train,1,282,self,1.0,0,99,,
2025-11-27T00:32:16.759131+00:00,train,1,283,self,1.0,0,99,,
2025-11-27T00:32:16.759256+00:00,train,1,284,self,1.0,0,99,,
2025-11-27T00:32:16.759381+00:00,train,1,285,self,1.0,0,72,,
2025-11-27T00:32:16.759506+00:00,train,1,286,self,1.0,0,97,,
2025-11-27T00:32:16.759636+00:00,train,1,287,self,1.0,0,97,,
2025-11-27T00:32:16.759760+00:00,train,1,288,self,1.0,0,100,,
2025-11-27T00:32:16.759886+00:00,train,1,289,self,1.0,0,92,,
2025-11-27T00:32:16.760012+00:00,train,1,290,self,1.0,0,99,,
2025-11-27T00:32:16.760138+00:00,train,1,291,self,1.0,0,96,,
2025-11-27T00:32:16.760339+00:00,train,1,292,self,1.0,0,99,,
2025-11-27T00:32:16.760508+00:00,train,1,293,self,1.0,0,92,,
2025-11-27T00:32:16.760664+00:00,train,1,294,self,1.0,0,100,,
2025-11-27T00:32:16.760812+00:00,train,1,295,self,1.0,0,95,,
2025-11-27T00:32:16.760953+00:00,train,1,296,self,1.0,0,96,,
2025-11-27T00:32:16.761091+00:00,train,1,297,self,1.0,0,96,,
2025-11-27T00:32:16.761229+00:00,train,1,298,self,1.0,0,99,,
2025-11-27T00:32:16.761366+00:00,train,1,299,self,1.0,0,96,,
2025-11-27T00:32:16.761503+00:00,train,1,300,self,1.0,0,98,,
2025-11-27T00:32:16.761639+00:00,train,1,301,self,1.0,0,98,,
2025-11-27T00:32:16.761779+00:00,train,1,302,self,1.0,0,100,,
2025-11-27T00:32:16.761914+00:00,train,1,303,self,1.0,0,88,,
2025-11-27T00:32:16.762048+00:00,train,1,304,self,1.0,0,96,,
2025-11-27T00:32:16.762181+00:00,train,1,305,self,1.0,0,99,,
2025-11-27T00:32:16.762315+00:00,train,1,306,self,1.0,0,99,,
2025-11-27T00:32:16.762449+00:00,train,1,307,self,1.0,0,94,,
2025-11-27T00:32:16.762583+00:00,train,1,308,self,1.0,0,99,,
2025-11-27T00:32:16.762716+00:00,train,1,309,self,1.0,0,95,,
2025-11-27T00:32:16.762855+00:00,train,1,310,self,1.0,0,99,,
2025-11-27T00:32:16.762988+00:00,train,1,311,self,1.0,0,95,,
2025-11-27T00:32:16.763125+00:00,train,1,312,self,1.0,0,98,,
2025-11-27T00:32:16.763261+00:00,train,1,313,self,1.0,0,93,,
2025-11-27T00:32:16.763396+00:00,train,1,314,self,1.0,0,99,,
2025-11-27T00:32:16.763529+00:00,train,1,315,self,1.0,0,95,,
2025-11-27T00:32:16.763662+00:00,train,1,316,self,1.0,0,98,,
2025-11-27T00:32:16.763796+00:00,train,1,317,self,1.0,0,94,,
2025-11-27T00:32:16.763938+00:00,train,1,318,self,1.0,0,98,,
2025-11-27T00:32:16.764075+00:00,train,1,319,self,1.0,0,96,,
2025-11-27T00:32:16.764209+00:00,train,1,320,self,1.0,0,98,,
2025-11-27T00:32:16.764343+00:00,train,1,321,self,1.0,0,97,,
2025-11-27T00:32:16.764476+00:00,train,1,322,self,1.0,0,99,,
2025-11-27T00:32:16.764609+00:00,train,1,323,self,1.0,0,92,,
2025-11-27T00:32:16.764742+00:00,train,1,324,self,1.0,0,95,,
2025-11-27T00:32:16.764875+00:00,train,1,325,self,1.0,0,99,,
2025-11-27T00:32:16.765013+00:00,train,1,326,self,1.0,0,100,,
2025-11-27T00:32:16.765148+00:00,train,1,327,self,1.0,0,95,,
2025-11-27T00:32:16.765282+00:00,train,1,328,self,1.0,0,100,,
2025-11-27T00:32:16.765416+00:00,train,1,329,self,1.0,0,86,,
2025-11-27T00:32:16.765603+00:00,train,1,330,self,1.0,0,99,,
2025-11-27T00:32:16.765738+00:00,train,1,331,self,1.0,0,98,,
2025-11-27T00:32:16.765875+00:00,train,1,332,self,1.0,0,100,,
2025-11-27T00:32:16.766014+00:00,train,1,333,self,1.0,0,98,,
2025-11-27T00:32:16.766148+00:00,train,1,334,self,1.0,0,100,,
2025-11-27T00:32:16.766282+00:00,train,1,335,self,1.0,0,93,,
2025-11-27T00:32:16.766416+00:00,train,1,336,self,1.0,0,98,,
2025-11-27T00:32:16.766549+00:00,train,1,337,self,1.0,0,98,,
2025-11-27T00:32:16.766684+00:00,train,1,338,self,1.0,0,100,,
2025-11-27T00:32:16.766818+00:00,train,1,339,self,1.0,0,95,,
2025-11-27T00:32:16.766952+00:00,train,1,340,self,1.0,0,100,,
2025-11-27T00:32:16.767091+00:00,train,1,341,self,1.0,0,94,,
2025-11-27T00:32:16.767225+00:00,train,1,342,self,1.0,0,100,,
2025-11-27T00:32:16.767358+00:00,train,1,343,self,1.0,0,98,,
2025-11-27T00:32:16.767492+00:00,train,1,344,self,1.0,0,100,,
2025-11-27T00:32:16.767625+00:00,train,1,345,self,1.0,0,90,,
2025-11-27T00:32:16.767778+00:00,train,1,346,self,1.0,0,100,,
2025-11-27T00:32:16.767912+00:00,train,1,347,self,1.0,0,98,,
2025-11-27T00:32:16.768046+00:00,train,1,348,self,1.0,0,99,,
2025-11-27T00:32:16.768185+00:00,train,1,349,self,1.0,0,95,,
2025-11-27T00:32:16.768318+00:00,train,1,350,self,1.0,0,100,,
2025-11-27T00:32:16.768452+00:00,train,1,351,self,1.0,0,93,,
2025-11-27T00:32:16.768586+00:00,train,1,352,self,1.0,0,94,,
2025-11-27T00:32:16.768722+00:00,train,1,353,self,1.0,0,88,,
2025-11-27T00:32:16.768856+00:00,train,1,354,self,1.0,0,91,,
2025-11-27T00:32:16.768990+00:00,train,1,355,self,1.0,0,94,,
2025-11-27T00:32:16.769122+00:00,train,1,356,self,1.0,0,98,,
2025-11-27T00:32:16.769260+00:00,train,1,357,self,1.0,0,84,,
2025-11-27T00:32:16.769392+00:00,train,1,358,self,1.0,0,99,,
2025-11-27T00:32:16.769525+00:00,train,1,359,self,1.0,0,96,,
2025-11-27T00:32:16.769659+00:00,train,1,360,self,1.0,0,100,,
2025-11-27T00:32:16.769791+00:00,train,1,361,self,1.0,0,94,,
2025-11-27T00:32:16.769925+00:00,train,1,362,self,1.0,0,100,,
2025-11-27T00:32:16.770057+00:00,train,1,363,self,1.0,0,95,,
2025-11-27T00:32:16.770189+00:00,train,1,364,self,1.0,0,100,,
2025-11-27T00:32:16.770331+00:00,train,1,365,self,1.0,0,94,,
