timestamp,phase,round,episode,opponent,epsilon,outcome,p1_moves,p2_moves
2025-11-27T08:26:56.841346+00:00,train,1,1252,self,1.0,0,96,
2025-11-27T08:26:56.841488+00:00,train,1,1253,self,1.0,0,99,
2025-11-27T08:26:56.841631+00:00,train,1,1254,self,1.0,0,100,
2025-11-27T08:26:56.841772+00:00,train,1,1255,self,1.0,0,97,
2025-11-27T08:26:56.841915+00:00,train,1,1256,self,1.0,0,99,
2025-11-27T08:26:56.842056+00:00,train,1,1257,self,1.0,0,84,
2025-11-27T08:26:56.842196+00:00,train,1,1258,self,1.0,0,93,
2025-11-27T08:26:56.842336+00:00,train,1,1259,self,1.0,0,91,
2025-11-27T08:26:56.842523+00:00,train,1,1260,self,1.0,0,94,
2025-11-27T08:26:56.842700+00:00,train,1,1261,self,1.0,0,99,
2025-11-27T08:26:56.842852+00:00,train,1,1262,self,1.0,0,100,
2025-11-27T08:26:56.842998+00:00,train,1,1263,self,1.0,0,97,
2025-11-27T08:26:56.843138+00:00,train,1,1264,self,1.0,0,99,
2025-11-27T08:26:56.843275+00:00,train,1,1265,self,1.0,0,100,
2025-11-27T08:26:56.843411+00:00,train,1,1266,self,1.0,0,100,
2025-11-27T08:26:56.843544+00:00,train,1,1267,self,1.0,0,99,
2025-11-27T08:26:56.843678+00:00,train,1,1268,self,1.0,0,99,
2025-11-27T08:26:56.843814+00:00,train,1,1269,self,1.0,0,96,
2025-11-27T08:26:56.843948+00:00,train,1,1270,self,1.0,0,98,
2025-11-27T08:26:56.844082+00:00,train,1,1271,self,1.0,0,96,
2025-11-27T08:26:56.844214+00:00,train,1,1272,self,1.0,0,98,
2025-11-27T08:26:56.844347+00:00,train,1,1273,self,1.0,0,96,
2025-11-27T08:26:56.844480+00:00,train,1,1274,self,1.0,0,99,
2025-11-27T08:26:56.844611+00:00,train,1,1275,self,1.0,0,96,
2025-11-27T08:26:56.844743+00:00,train,1,1276,self,1.0,0,98,
2025-11-27T08:26:56.844875+00:00,train,1,1277,self,1.0,0,99,
2025-11-27T08:26:56.845009+00:00,train,1,1278,self,1.0,0,99,
2025-11-27T08:26:56.845142+00:00,train,1,1279,self,1.0,0,95,
2025-11-27T08:26:56.845274+00:00,train,1,1280,self,1.0,0,98,
2025-11-27T08:26:56.845406+00:00,train,1,1281,self,1.0,0,99,
2025-11-27T08:26:56.845545+00:00,train,1,1282,self,1.0,0,100,
2025-11-27T08:26:56.845676+00:00,train,1,1283,self,1.0,0,99,
2025-11-27T08:26:56.845808+00:00,train,1,1284,self,1.0,0,100,
2025-11-27T08:26:56.845939+00:00,train,1,1285,self,1.0,0,93,
2025-11-27T08:26:56.846071+00:00,train,1,1286,self,1.0,0,99,
2025-11-27T08:26:56.846203+00:00,train,1,1287,self,1.0,0,87,
2025-11-27T08:26:56.846335+00:00,train,1,1288,self,1.0,0,97,
2025-11-27T08:26:56.846467+00:00,train,1,1289,self,1.0,0,91,
2025-11-27T08:26:56.846599+00:00,train,1,1290,self,1.0,0,100,
2025-11-27T08:26:56.846731+00:00,train,1,1291,self,1.0,0,96,
2025-11-27T08:26:56.846865+00:00,train,1,1292,self,1.0,0,97,
2025-11-27T08:26:56.846998+00:00,train,1,1293,self,1.0,0,90,
2025-11-27T08:26:56.847130+00:00,train,1,1294,self,1.0,0,99,
2025-11-27T08:26:56.847262+00:00,train,1,1295,self,1.0,0,94,
2025-11-27T08:26:56.847394+00:00,train,1,1296,self,1.0,0,98,
2025-11-27T08:26:56.847527+00:00,train,1,1297,self,1.0,0,92,
2025-11-27T08:26:56.847659+00:00,train,1,1298,self,1.0,0,98,
2025-11-27T08:26:56.847790+00:00,train,1,1299,self,1.0,0,95,
2025-11-27T08:26:56.847921+00:00,train,1,1300,self,1.0,0,100,
2025-11-27T08:26:56.848056+00:00,train,1,1301,self,1.0,0,92,
2025-11-27T08:26:56.848188+00:00,train,1,1302,self,1.0,0,100,
2025-11-27T08:26:56.848319+00:00,train,1,1303,self,1.0,0,88,
2025-11-27T08:26:56.848450+00:00,train,1,1304,self,1.0,0,99,
2025-11-27T08:26:56.848581+00:00,train,1,1305,self,1.0,0,91,
2025-11-27T08:26:56.848714+00:00,train,1,1306,self,1.0,0,98,
2025-11-27T08:26:56.848850+00:00,train,1,1307,self,1.0,0,99,
2025-11-27T08:26:56.848981+00:00,train,1,1308,self,1.0,0,99,
2025-11-27T08:26:56.849113+00:00,train,1,1309,self,1.0,0,92,
2025-11-27T08:26:56.849244+00:00,train,1,1310,self,1.0,0,98,
2025-11-27T08:26:56.849375+00:00,train,1,1311,self,1.0,0,95,
2025-11-27T08:26:56.849506+00:00,train,1,1312,self,1.0,0,96,
2025-11-27T08:26:56.849637+00:00,train,1,1313,self,1.0,0,91,
2025-11-27T08:26:56.849769+00:00,train,1,1314,self,1.0,0,98,
2025-11-27T08:26:56.849900+00:00,train,1,1315,self,1.0,0,93,
2025-11-27T08:26:56.850031+00:00,train,1,1316,self,1.0,0,99,
2025-11-27T08:26:56.850161+00:00,train,1,1317,self,1.0,0,97,
2025-11-27T08:26:56.850292+00:00,train,1,1318,self,1.0,0,99,
2025-11-27T08:26:56.850423+00:00,train,1,1319,self,1.0,0,97,
2025-11-27T08:26:56.850555+00:00,train,1,1320,self,1.0,0,100,
2025-11-27T08:26:56.850686+00:00,train,1,1321,self,1.0,0,99,
2025-11-27T08:26:56.850817+00:00,train,1,1322,self,1.0,0,99,
2025-11-27T08:26:56.850948+00:00,train,1,1323,self,1.0,0,96,
2025-11-27T08:26:56.851079+00:00,train,1,1324,self,1.0,0,99,
2025-11-27T08:26:56.851210+00:00,train,1,1325,self,1.0,0,96,
2025-11-27T08:26:56.851341+00:00,train,1,1326,self,1.0,0,98,
2025-11-27T08:26:56.851472+00:00,train,1,1327,self,1.0,0,93,
2025-11-27T08:26:56.851604+00:00,train,1,1328,self,1.0,0,98,
2025-11-27T08:26:56.851736+00:00,train,1,1329,self,1.0,0,94,
2025-11-27T08:26:56.851867+00:00,train,1,1330,self,1.0,0,100,
2025-11-27T08:26:56.851998+00:00,train,1,1331,self,1.0,0,96,
2025-11-27T08:26:56.852130+00:00,train,1,1332,self,1.0,0,99,
2025-11-27T08:26:56.852261+00:00,train,1,1333,self,1.0,0,97,
