timestamp,phase,round,episode,opponent,epsilon,outcome,p1_moves,p2_moves
2025-11-27T08:14:35.657407+00:00,run_start,0,0,,1.0,,,
2025-11-27T08:14:45.406440+00:00,train,1,1,self,0.9068999999999994,1,98,
2025-11-27T08:15:10.661311+00:00,train,1,2,self,0.8194999999999988,1,92,
2025-11-27T08:15:36.341790+00:00,train,1,3,self,0.7320999999999982,1,92,
2025-11-27T08:16:04.522728+00:00,train,1,4,self,0.6370999999999976,1,100,
2025-11-27T08:16:32.438208+00:00,train,1,5,self,0.5420999999999969,1,100,
2025-11-27T08:16:58.915008+00:00,train,1,6,self,0.4518499999999963,1,95,
2025-11-27T08:17:22.077242+00:00,train,1,7,self,0.3729999999999958,1,83,
2025-11-27T08:17:49.714696+00:00,train,1,8,self,0.27894999999999515,1,99,
2025-11-27T08:18:15.245385+00:00,train,1,9,self,0.19249999999999456,1,91,
2025-11-27T08:18:42.558269+00:00,train,1,10,self,0.10034999999999394,1,97,
2025-11-27T08:19:10.764513+00:00,train,1,11,self,0.05,1,100,
2025-11-27T08:19:38.966593+00:00,train,1,12,self,0.05,1,100,
2025-11-27T08:20:07.046707+00:00,train,1,13,self,0.05,1,100,
2025-11-27T08:20:34.896526+00:00,train,1,14,self,0.05,1,98,
2025-11-27T08:21:01.239360+00:00,train,1,15,self,0.05,1,94,
2025-11-27T08:21:27.715161+00:00,train,1,16,self,0.05,1,88,
2025-11-27T08:21:55.622374+00:00,train,1,17,self,0.05,1,100,
2025-11-27T08:22:23.884240+00:00,train,1,18,self,0.05,1,100,
2025-11-27T08:22:48.217393+00:00,train,1,19,self,0.05,1,87,
2025-11-27T08:23:13.701406+00:00,train,1,20,self,0.05,1,92,
2025-11-27T08:23:40.505109+00:00,train,1,21,self,0.05,1,96,
2025-11-27T08:24:06.163680+00:00,train,1,22,self,0.05,1,92,
2025-11-27T08:24:32.639919+00:00,train,1,23,self,0.05,1,94,
2025-11-27T08:24:57.966558+00:00,train,1,24,self,0.05,1,91,
