timestamp,phase,round,episode,opponent,epsilon,outcome,p1_moves,p2_moves
2025-11-27T01:37:07.431020+00:00,run_start,0,0,,1.0,,,
2025-11-27T01:37:18.958594+00:00,train,1,1,self,1.0,0,94,
2025-11-27T01:37:18.958879+00:00,train,1,2,self,1.0,0,96,
2025-11-27T01:37:18.959420+00:00,train,1,3,self,1.0,0,93,
2025-11-27T01:37:18.959627+00:00,train,1,4,self,1.0,0,100,
2025-11-27T01:37:18.959805+00:00,train,1,5,self,1.0,0,97,
2025-11-27T01:37:18.959976+00:00,train,1,6,self,1.0,0,99,
2025-11-27T01:37:18.960144+00:00,train,1,7,self,1.0,0,90,
2025-11-27T01:37:18.960307+00:00,train,1,8,self,1.0,0,100,
2025-11-27T01:37:18.960464+00:00,train,1,9,self,1.0,0,87,
2025-11-27T01:37:18.960619+00:00,train,1,10,self,1.0,0,92,
2025-11-27T01:37:18.960774+00:00,train,1,11,self,1.0,0,81,
2025-11-27T01:37:18.960929+00:00,train,1,12,self,1.0,0,98,
2025-11-27T01:37:18.961083+00:00,train,1,13,self,1.0,0,94,
2025-11-27T01:37:18.961238+00:00,train,1,14,self,1.0,0,100,
2025-11-27T01:37:18.961392+00:00,train,1,15,self,1.0,0,94,
2025-11-27T01:37:18.961546+00:00,train,1,16,self,1.0,0,97,
2025-11-27T01:37:18.961712+00:00,train,1,17,self,1.0,0,95,
2025-11-27T01:37:18.961867+00:00,train,1,18,self,1.0,0,96,
2025-11-27T01:37:18.962026+00:00,train,1,19,self,1.0,0,97,
2025-11-27T01:37:18.962185+00:00,train,1,20,self,1.0,0,100,
2025-11-27T01:37:18.962340+00:00,train,1,21,self,1.0,0,95,
2025-11-27T01:37:18.962496+00:00,train,1,22,self,1.0,0,99,
2025-11-27T01:37:18.962652+00:00,train,1,23,self,1.0,0,98,
2025-11-27T01:37:18.962806+00:00,train,1,24,self,1.0,0,100,
2025-11-27T01:37:18.962960+00:00,train,1,25,self,1.0,0,92,
2025-11-27T01:37:18.963126+00:00,train,1,26,self,1.0,0,95,
2025-11-27T01:37:18.963276+00:00,train,1,27,self,1.0,0,88,
2025-11-27T01:37:18.963425+00:00,train,1,28,self,1.0,0,100,
2025-11-27T01:37:18.963574+00:00,train,1,29,self,1.0,0,86,
2025-11-27T01:37:18.963722+00:00,train,1,30,self,1.0,0,98,
2025-11-27T01:37:18.963870+00:00,train,1,31,self,1.0,0,97,
2025-11-27T01:37:18.964019+00:00,train,1,32,self,1.0,0,98,
2025-11-27T01:37:18.964167+00:00,train,1,33,self,1.0,0,95,
2025-11-27T01:37:18.964315+00:00,train,1,34,self,1.0,0,97,
2025-11-27T01:37:18.964463+00:00,train,1,35,self,1.0,0,99,
2025-11-27T01:37:18.964611+00:00,train,1,36,self,1.0,0,99,
2025-11-27T01:37:18.964759+00:00,train,1,37,self,1.0,0,97,
2025-11-27T01:37:18.964906+00:00,train,1,38,self,1.0,0,98,
2025-11-27T01:37:18.965055+00:00,train,1,39,self,1.0,0,84,
2025-11-27T01:37:18.965203+00:00,train,1,40,self,1.0,0,95,
2025-11-27T01:37:18.965350+00:00,train,1,41,self,1.0,0,89,
2025-11-27T01:37:18.965499+00:00,train,1,42,self,1.0,0,99,
2025-11-27T01:37:18.965648+00:00,train,1,43,self,1.0,0,93,
2025-11-27T01:37:18.965797+00:00,train,1,44,self,1.0,0,98,
2025-11-27T01:37:18.965951+00:00,train,1,45,self,1.0,0,99,
2025-11-27T01:37:18.966102+00:00,train,1,46,self,1.0,0,100,
2025-11-27T01:37:18.966251+00:00,train,1,47,self,1.0,0,89,
2025-11-27T01:37:18.966400+00:00,train,1,48,self,1.0,0,100,
2025-11-27T01:37:18.966557+00:00,train,1,49,self,1.0,0,91,
2025-11-27T01:37:18.966706+00:00,train,1,50,self,1.0,0,99,
2025-11-27T01:37:18.966855+00:00,train,1,51,self,1.0,0,90,
2025-11-27T01:37:18.967004+00:00,train,1,52,self,1.0,0,98,
2025-11-27T01:37:18.967154+00:00,train,1,53,self,1.0,0,86,
2025-11-27T01:37:18.967307+00:00,train,1,54,self,1.0,0,97,
2025-11-27T01:37:18.967455+00:00,train,1,55,self,1.0,0,94,
2025-11-27T01:37:18.967604+00:00,train,1,56,self,1.0,0,95,
2025-11-27T01:37:18.967754+00:00,train,1,57,self,1.0,0,85,
2025-11-27T01:37:18.967902+00:00,train,1,58,self,1.0,0,92,
2025-11-27T01:37:18.968051+00:00,train,1,59,self,1.0,0,92,
2025-11-27T01:37:18.968202+00:00,train,1,60,self,1.0,0,97,
2025-11-27T01:37:18.968350+00:00,train,1,61,self,1.0,0,95,
2025-11-27T01:37:18.968502+00:00,train,1,62,self,1.0,0,100,
2025-11-27T01:37:18.968651+00:00,train,1,63,self,1.0,0,97,
2025-11-27T01:37:18.968801+00:00,train,1,64,self,1.0,0,98,
2025-11-27T01:37:18.968949+00:00,train,1,65,self,1.0,0,98,
2025-11-27T01:37:18.969098+00:00,train,1,66,self,1.0,0,98,
2025-11-27T01:37:18.969251+00:00,train,1,67,self,1.0,0,99,
2025-11-27T01:37:18.969482+00:00,train,1,68,self,1.0,0,100,
2025-11-27T01:37:18.969638+00:00,train,1,69,self,1.0,0,92,
2025-11-27T01:37:18.969908+00:00,train,1,70,self,1.0,0,98,
2025-11-27T01:37:18.970100+00:00,train,1,71,self,1.0,0,95,
2025-11-27T01:37:18.970265+00:00,train,1,72,self,1.0,0,99,
2025-11-27T01:37:18.970423+00:00,train,1,73,self,1.0,0,96,
2025-11-27T01:37:18.970576+00:00,train,1,74,self,1.0,0,99,
2025-11-27T01:37:18.970723+00:00,train,1,75,self,1.0,0,97,
2025-11-27T01:37:18.970870+00:00,train,1,76,self,1.0,0,98,
2025-11-27T01:37:18.971014+00:00,train,1,77,self,1.0,0,97,
2025-11-27T01:37:18.971158+00:00,train,1,78,self,1.0,0,100,
2025-11-27T01:37:18.971300+00:00,train,1,79,self,1.0,0,96,
2025-11-27T01:37:18.971441+00:00,train,1,80,self,1.0,0,98,
2025-11-27T01:37:18.971582+00:00,train,1,81,self,1.0,0,97,
2025-11-27T01:37:18.971731+00:00,train,1,82,self,1.0,0,98,
2025-11-27T01:37:18.971872+00:00,train,1,83,self,1.0,0,93,
2025-11-27T01:37:18.972012+00:00,train,1,84,self,1.0,0,99,
2025-11-27T01:37:18.972154+00:00,train,1,85,self,1.0,0,91,
2025-11-27T01:37:18.972295+00:00,train,1,86,self,1.0,0,94,
2025-11-27T01:37:18.972437+00:00,train,1,87,self,1.0,0,91,
2025-11-27T01:37:18.972578+00:00,train,1,88,self,1.0,0,99,
2025-11-27T01:37:18.972720+00:00,train,1,89,self,1.0,0,98,
2025-11-27T01:37:18.972862+00:00,train,1,90,self,1.0,0,100,
2025-11-27T01:37:18.973003+00:00,train,1,91,self,1.0,0,94,
2025-11-27T01:37:18.973179+00:00,train,1,92,self,1.0,0,98,
2025-11-27T01:37:18.973382+00:00,train,1,93,self,1.0,0,91,
2025-11-27T01:37:18.973552+00:00,train,1,94,self,1.0,0,98,
2025-11-27T01:37:18.973713+00:00,train,1,95,self,1.0,0,99,
2025-11-27T01:37:18.973869+00:00,train,1,96,self,1.0,0,99,
2025-11-27T01:37:18.974023+00:00,train,1,97,self,1.0,0,94,
