timestamp,phase,curriculum_phase,round,episode,opponent,epsilon,outcome,p1_moves,p2_moves,total_reward,step_reward,hit_reward,miss_reward,sink_reward,win_reward,loss_reward
2025-12-02T00:47:54.649175+00:00,train,bootcamp,1,50,self,1.0,0,91,,-50.04999999999993,-50.04999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.649318+00:00,train,bootcamp,1,51,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.649547+00:00,train,bootcamp,1,52,self,1.0,0,95,,-52.24999999999992,-52.24999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.649760+00:00,train,bootcamp,1,53,self,1.0,0,93,,-51.14999999999993,-51.14999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.650068+00:00,train,bootcamp,1,54,self,1.0,0,92,,-50.59999999999993,-50.59999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.650393+00:00,train,bootcamp,1,55,self,1.0,0,94,,-51.699999999999925,-51.699999999999925,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.650612+00:00,train,bootcamp,1,56,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.650793+00:00,train,bootcamp,1,57,self,1.0,0,95,,-52.24999999999992,-52.24999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.651044+00:00,train,bootcamp,1,58,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.651225+00:00,train,bootcamp,1,59,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.651384+00:00,train,bootcamp,1,60,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.651540+00:00,train,bootcamp,1,61,self,1.0,0,93,,-51.14999999999993,-51.14999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.651733+00:00,train,bootcamp,1,62,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.651892+00:00,train,bootcamp,1,63,self,1.0,0,93,,-51.14999999999993,-51.14999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.652188+00:00,train,bootcamp,1,64,self,1.0,0,95,,-52.24999999999992,-52.24999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.652440+00:00,train,bootcamp,1,65,self,1.0,0,94,,-51.699999999999925,-51.699999999999925,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.652710+00:00,train,bootcamp,1,66,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.652945+00:00,train,bootcamp,1,67,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.653138+00:00,train,bootcamp,1,68,self,1.0,0,96,,-52.79999999999992,-52.79999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.653312+00:00,train,bootcamp,1,69,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.653508+00:00,train,bootcamp,1,70,self,1.0,0,90,,-49.499999999999936,-49.499999999999936,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.653687+00:00,train,bootcamp,1,71,self,1.0,0,95,,-52.24999999999992,-52.24999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.653850+00:00,train,bootcamp,1,72,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.654008+00:00,train,bootcamp,1,73,self,1.0,0,94,,-51.699999999999925,-51.699999999999925,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.654161+00:00,train,bootcamp,1,74,self,1.0,0,95,,-52.24999999999992,-52.24999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.654317+00:00,train,bootcamp,1,75,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.654475+00:00,train,bootcamp,1,76,self,1.0,0,96,,-52.79999999999992,-52.79999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.654626+00:00,train,bootcamp,1,77,self,1.0,0,96,,-52.79999999999992,-52.79999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.654776+00:00,train,bootcamp,1,78,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.654929+00:00,train,bootcamp,1,79,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.655093+00:00,train,bootcamp,1,80,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.655247+00:00,train,bootcamp,1,81,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.655397+00:00,train,bootcamp,1,82,self,1.0,0,96,,-52.79999999999992,-52.79999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.655546+00:00,train,bootcamp,1,83,self,1.0,0,77,,-42.34999999999997,-42.34999999999997,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.655696+00:00,train,bootcamp,1,84,self,1.0,0,93,,-51.14999999999993,-51.14999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.655845+00:00,train,bootcamp,1,85,self,1.0,0,91,,-50.04999999999993,-50.04999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.655993+00:00,train,bootcamp,1,86,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.656142+00:00,train,bootcamp,1,87,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.656290+00:00,train,bootcamp,1,88,self,1.0,0,94,,-51.699999999999925,-51.699999999999925,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.656440+00:00,train,bootcamp,1,89,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.656642+00:00,train,bootcamp,1,90,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.656846+00:00,train,bootcamp,1,91,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.657028+00:00,train,bootcamp,1,92,self,1.0,0,83,,-45.649999999999956,-45.649999999999956,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.657193+00:00,train,bootcamp,1,93,self,1.0,0,91,,-50.04999999999993,-50.04999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.657356+00:00,train,bootcamp,1,94,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.657513+00:00,train,bootcamp,1,95,self,1.0,0,82,,-45.09999999999996,-45.09999999999996,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.657756+00:00,train,bootcamp,1,96,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.657928+00:00,train,bootcamp,1,97,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.658130+00:00,train,bootcamp,1,98,self,1.0,0,92,,-50.59999999999993,-50.59999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.658338+00:00,train,bootcamp,1,99,self,1.0,0,93,,-51.14999999999993,-51.14999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.658505+00:00,train,bootcamp,1,100,self,1.0,0,94,,-51.699999999999925,-51.699999999999925,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.658664+00:00,train,bootcamp,1,101,self,1.0,0,88,,-48.39999999999994,-48.39999999999994,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.658819+00:00,train,bootcamp,1,102,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.658973+00:00,train,bootcamp,1,103,self,1.0,0,95,,-52.24999999999992,-52.24999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.659124+00:00,train,bootcamp,1,104,self,1.0,0,94,,-51.699999999999925,-51.699999999999925,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.659274+00:00,train,bootcamp,1,105,self,1.0,0,96,,-52.79999999999992,-52.79999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.659424+00:00,train,bootcamp,1,106,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.659574+00:00,train,bootcamp,1,107,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.659723+00:00,train,bootcamp,1,108,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.659873+00:00,train,bootcamp,1,109,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.660024+00:00,train,bootcamp,1,110,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.660174+00:00,train,bootcamp,1,111,self,1.0,0,96,,-52.79999999999992,-52.79999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.660325+00:00,train,bootcamp,1,112,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.660476+00:00,train,bootcamp,1,113,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.660624+00:00,train,bootcamp,1,114,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.660771+00:00,train,bootcamp,1,115,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.660919+00:00,train,bootcamp,1,116,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.661071+00:00,train,bootcamp,1,117,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.661217+00:00,train,bootcamp,1,118,self,1.0,0,94,,-51.699999999999925,-51.699999999999925,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.661363+00:00,train,bootcamp,1,119,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.661510+00:00,train,bootcamp,1,120,self,1.0,0,89,,-48.94999999999994,-48.94999999999994,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.661657+00:00,train,bootcamp,1,121,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.661803+00:00,train,bootcamp,1,122,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.661949+00:00,train,bootcamp,1,123,self,1.0,0,92,,-50.59999999999993,-50.59999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.662095+00:00,train,bootcamp,1,124,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.662241+00:00,train,bootcamp,1,125,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.663045+00:00,train,bootcamp,1,126,self,1.0,0,94,,-51.699999999999925,-51.699999999999925,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.663197+00:00,train,bootcamp,1,127,self,1.0,0,90,,-49.499999999999936,-49.499999999999936,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.663431+00:00,train,bootcamp,1,128,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.663584+00:00,train,bootcamp,1,129,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.663737+00:00,train,bootcamp,1,130,self,1.0,0,95,,-52.24999999999992,-52.24999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.663888+00:00,train,bootcamp,1,131,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.664034+00:00,train,bootcamp,1,132,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.664184+00:00,train,bootcamp,1,133,self,1.0,0,93,,-51.14999999999993,-51.14999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.664336+00:00,train,bootcamp,1,134,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.664510+00:00,train,bootcamp,1,135,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.664729+00:00,train,bootcamp,1,136,self,1.0,0,89,,-48.94999999999994,-48.94999999999994,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.665021+00:00,train,bootcamp,1,137,self,1.0,0,94,,-51.699999999999925,-51.699999999999925,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.665273+00:00,train,bootcamp,1,138,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.665555+00:00,train,bootcamp,1,139,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.665860+00:00,train,bootcamp,1,140,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.666187+00:00,train,bootcamp,1,141,self,1.0,0,87,,-47.849999999999945,-47.849999999999945,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.666464+00:00,train,bootcamp,1,142,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.666694+00:00,train,bootcamp,1,143,self,1.0,0,95,,-52.24999999999992,-52.24999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.666898+00:00,train,bootcamp,1,144,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.667135+00:00,train,bootcamp,1,145,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.667380+00:00,train,bootcamp,1,146,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.667568+00:00,train,bootcamp,1,147,self,1.0,0,90,,-49.499999999999936,-49.499999999999936,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.667737+00:00,train,bootcamp,1,148,self,1.0,0,86,,-47.29999999999995,-47.29999999999995,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.667901+00:00,train,bootcamp,1,149,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.668057+00:00,train,bootcamp,1,150,self,1.0,0,84,,-46.19999999999995,-46.19999999999995,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.668212+00:00,train,bootcamp,1,151,self,1.0,0,94,,-51.699999999999925,-51.699999999999925,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.668421+00:00,train,bootcamp,1,152,self,1.0,0,90,,-49.499999999999936,-49.499999999999936,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.668607+00:00,train,bootcamp,1,153,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.668780+00:00,train,bootcamp,1,154,self,1.0,0,94,,-51.699999999999925,-51.699999999999925,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.668947+00:00,train,bootcamp,1,155,self,1.0,0,92,,-50.59999999999993,-50.59999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.669114+00:00,train,bootcamp,1,156,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.669274+00:00,train,bootcamp,1,157,self,1.0,0,95,,-52.24999999999992,-52.24999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.669435+00:00,train,bootcamp,1,158,self,1.0,0,94,,-51.699999999999925,-51.699999999999925,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.669592+00:00,train,bootcamp,1,159,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.669836+00:00,train,bootcamp,1,160,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.669998+00:00,train,bootcamp,1,161,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.670155+00:00,train,bootcamp,1,162,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.670311+00:00,train,bootcamp,1,163,self,1.0,0,84,,-46.19999999999995,-46.19999999999995,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.670467+00:00,train,bootcamp,1,164,self,1.0,0,96,,-52.79999999999992,-52.79999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.670629+00:00,train,bootcamp,1,165,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.670885+00:00,train,bootcamp,1,166,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.671069+00:00,train,bootcamp,1,167,self,1.0,0,95,,-52.24999999999992,-52.24999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.671230+00:00,train,bootcamp,1,168,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.671389+00:00,train,bootcamp,1,169,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.671541+00:00,train,bootcamp,1,170,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.671689+00:00,train,bootcamp,1,171,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.671838+00:00,train,bootcamp,1,172,self,1.0,0,94,,-51.699999999999925,-51.699999999999925,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.671984+00:00,train,bootcamp,1,173,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.672131+00:00,train,bootcamp,1,174,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.672279+00:00,train,bootcamp,1,175,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.672426+00:00,train,bootcamp,1,176,self,1.0,0,91,,-50.04999999999993,-50.04999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.672572+00:00,train,bootcamp,1,177,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.672717+00:00,train,bootcamp,1,178,self,1.0,0,93,,-51.14999999999993,-51.14999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.672860+00:00,train,bootcamp,1,179,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.673004+00:00,train,bootcamp,1,180,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.673148+00:00,train,bootcamp,1,181,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.673348+00:00,train,bootcamp,1,182,self,1.0,0,93,,-51.14999999999993,-51.14999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.673535+00:00,train,bootcamp,1,183,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.673771+00:00,train,bootcamp,1,184,self,1.0,0,95,,-52.24999999999992,-52.24999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.673967+00:00,train,bootcamp,1,185,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.674133+00:00,train,bootcamp,1,186,self,1.0,0,87,,-47.849999999999945,-47.849999999999945,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.674290+00:00,train,bootcamp,1,187,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.674452+00:00,train,bootcamp,1,188,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.674613+00:00,train,bootcamp,1,189,self,1.0,0,96,,-52.79999999999992,-52.79999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.674766+00:00,train,bootcamp,1,190,self,1.0,0,93,,-51.14999999999993,-51.14999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.675045+00:00,train,bootcamp,1,191,self,1.0,0,96,,-52.79999999999992,-52.79999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.675209+00:00,train,bootcamp,1,192,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.675363+00:00,train,bootcamp,1,193,self,1.0,0,94,,-51.699999999999925,-51.699999999999925,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.675511+00:00,train,bootcamp,1,194,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.675659+00:00,train,bootcamp,1,195,self,1.0,0,96,,-52.79999999999992,-52.79999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.675805+00:00,train,bootcamp,1,196,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.675950+00:00,train,bootcamp,1,197,self,1.0,0,87,,-47.849999999999945,-47.849999999999945,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.676094+00:00,train,bootcamp,1,198,self,1.0,0,90,,-49.499999999999936,-49.499999999999936,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.676241+00:00,train,bootcamp,1,199,self,1.0,0,96,,-52.79999999999992,-52.79999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.676389+00:00,train,bootcamp,1,200,self,1.0,0,94,,-51.699999999999925,-51.699999999999925,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.676538+00:00,train,bootcamp,1,201,self,1.0,0,87,,-47.849999999999945,-47.849999999999945,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.676686+00:00,train,bootcamp,1,202,self,1.0,0,91,,-50.04999999999993,-50.04999999999993,0.0,0.0,0.0,0.0,0.0
