timestamp,phase,round,episode,opponent,epsilon,outcome,moves,win_rate,baseline_win_rate
2025-11-27T00:39:32.999564+00:00,train,2,2029,self,0.9525000000000219,0,90,,
2025-11-27T00:39:32.999704+00:00,train,2,2030,self,0.9525000000000219,0,95,,
2025-11-27T00:39:32.999843+00:00,train,2,2031,self,0.9525000000000219,0,89,,
2025-11-27T00:39:32.999982+00:00,train,2,2032,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.000122+00:00,train,2,2033,self,0.9525000000000219,0,87,,
2025-11-27T00:39:33.000261+00:00,train,2,2034,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.000399+00:00,train,2,2035,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.000542+00:00,train,2,2036,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.000680+00:00,train,2,2037,self,0.9525000000000219,0,95,,
2025-11-27T00:39:33.000818+00:00,train,2,2038,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.000955+00:00,train,2,2039,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.001093+00:00,train,2,2040,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.001231+00:00,train,2,2041,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.001369+00:00,train,2,2042,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.001507+00:00,train,2,2043,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.001645+00:00,train,2,2044,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.001787+00:00,train,2,2045,self,0.9525000000000219,0,93,,
2025-11-27T00:39:33.001926+00:00,train,2,2046,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.002065+00:00,train,2,2047,self,0.9525000000000219,0,96,,
2025-11-27T00:39:33.002202+00:00,train,2,2048,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.002341+00:00,train,2,2049,self,0.9525000000000219,0,88,,
2025-11-27T00:39:33.002479+00:00,train,2,2050,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.002618+00:00,train,2,2051,self,0.9525000000000219,0,96,,
2025-11-27T00:39:33.002770+00:00,train,2,2052,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.002903+00:00,train,2,2053,self,0.9525000000000219,0,90,,
2025-11-27T00:39:33.003037+00:00,train,2,2054,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.003174+00:00,train,2,2055,self,0.9525000000000219,0,89,,
2025-11-27T00:39:33.003308+00:00,train,2,2056,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.003441+00:00,train,2,2057,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.003574+00:00,train,2,2058,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.003707+00:00,train,2,2059,self,0.9525000000000219,0,83,,
2025-11-27T00:39:33.003858+00:00,train,2,2060,self,0.9525000000000219,0,93,,
2025-11-27T00:39:33.003996+00:00,train,2,2061,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.004134+00:00,train,2,2062,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.004278+00:00,train,2,2063,self,0.9525000000000219,0,92,,
2025-11-27T00:39:33.004416+00:00,train,2,2064,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.004554+00:00,train,2,2065,self,0.9525000000000219,0,93,,
2025-11-27T00:39:33.004692+00:00,train,2,2066,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.004835+00:00,train,2,2067,self,0.9525000000000219,0,94,,
2025-11-27T00:39:33.004973+00:00,train,2,2068,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.005117+00:00,train,2,2069,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.005257+00:00,train,2,2070,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.005409+00:00,train,2,2071,self,0.9525000000000219,0,96,,
2025-11-27T00:39:33.005550+00:00,train,2,2072,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.005693+00:00,train,2,2073,self,0.9525000000000219,0,94,,
2025-11-27T00:39:33.005833+00:00,train,2,2074,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.005972+00:00,train,2,2075,self,0.9525000000000219,0,82,,
2025-11-27T00:39:33.006113+00:00,train,2,2076,self,0.9525000000000219,0,94,,
2025-11-27T00:39:33.006254+00:00,train,2,2077,self,0.9525000000000219,0,95,,
2025-11-27T00:39:33.006393+00:00,train,2,2078,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.006536+00:00,train,2,2079,self,0.9525000000000219,0,81,,
2025-11-27T00:39:33.006676+00:00,train,2,2080,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.006814+00:00,train,2,2081,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.006956+00:00,train,2,2082,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.007098+00:00,train,2,2083,self,0.9525000000000219,0,92,,
2025-11-27T00:39:33.007236+00:00,train,2,2084,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.007376+00:00,train,2,2085,self,0.9525000000000219,0,89,,
2025-11-27T00:39:33.007515+00:00,train,2,2086,self,0.9525000000000219,0,96,,
2025-11-27T00:39:33.007653+00:00,train,2,2087,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.007790+00:00,train,2,2088,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.007929+00:00,train,2,2089,self,0.9525000000000219,0,91,,
2025-11-27T00:39:33.008072+00:00,train,2,2090,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.008210+00:00,train,2,2091,self,0.9525000000000219,0,85,,
2025-11-27T00:39:33.008349+00:00,train,2,2092,self,0.9525000000000219,0,89,,
2025-11-27T00:39:33.008487+00:00,train,2,2093,self,0.9525000000000219,0,88,,
2025-11-27T00:39:33.008625+00:00,train,2,2094,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.008776+00:00,train,2,2095,self,0.9525000000000219,0,90,,
2025-11-27T00:39:33.008909+00:00,train,2,2096,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.009042+00:00,train,2,2097,self,0.9525000000000219,0,94,,
2025-11-27T00:39:33.009175+00:00,train,2,2098,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.009309+00:00,train,2,2099,self,0.9525000000000219,0,95,,
2025-11-27T00:39:33.009443+00:00,train,2,2100,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.009578+00:00,train,2,2101,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.009711+00:00,train,2,2102,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.009844+00:00,train,2,2103,self,0.9525000000000219,0,92,,
2025-11-27T00:39:33.009981+00:00,train,2,2104,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.010115+00:00,train,2,2105,self,0.9525000000000219,0,93,,
2025-11-27T00:39:33.010249+00:00,train,2,2106,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.010384+00:00,train,2,2107,self,0.9525000000000219,0,92,,
2025-11-27T00:39:33.010518+00:00,train,2,2108,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.010652+00:00,train,2,2109,self,0.9525000000000219,0,85,,
2025-11-27T00:39:33.010785+00:00,train,2,2110,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.010919+00:00,train,2,2111,self,0.9525000000000219,0,87,,
2025-11-27T00:39:33.011053+00:00,train,2,2112,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.011187+00:00,train,2,2113,self,0.9525000000000219,0,91,,
2025-11-27T00:39:33.011322+00:00,train,2,2114,self,0.9525000000000219,0,95,,
2025-11-27T00:39:33.011456+00:00,train,2,2115,self,0.9525000000000219,0,94,,
2025-11-27T00:39:33.011590+00:00,train,2,2116,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.011724+00:00,train,2,2117,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.011857+00:00,train,2,2118,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.011992+00:00,train,2,2119,self,0.9525000000000219,0,88,,
2025-11-27T00:39:33.012126+00:00,train,2,2120,self,0.9525000000000219,0,93,,
2025-11-27T00:39:33.012261+00:00,train,2,2121,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.012395+00:00,train,2,2122,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.012528+00:00,train,2,2123,self,0.9525000000000219,0,93,,
2025-11-27T00:39:33.012768+00:00,train,2,2124,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.012904+00:00,train,2,2125,self,0.9525000000000219,0,86,,
2025-11-27T00:39:33.013043+00:00,train,2,2126,self,0.9525000000000219,0,91,,
2025-11-27T00:39:33.013179+00:00,train,2,2127,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.013312+00:00,train,2,2128,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.013444+00:00,train,2,2129,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.013576+00:00,train,2,2130,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.013708+00:00,train,2,2131,self,0.9525000000000219,0,95,,
2025-11-27T00:39:33.013839+00:00,train,2,2132,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.013970+00:00,train,2,2133,self,0.9525000000000219,0,85,,
2025-11-27T00:39:33.014102+00:00,train,2,2134,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.014234+00:00,train,2,2135,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.014365+00:00,train,2,2136,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.014497+00:00,train,2,2137,self,0.9525000000000219,0,75,,
2025-11-27T00:39:33.014628+00:00,train,2,2138,self,0.9525000000000219,0,94,,
2025-11-27T00:39:33.014835+00:00,train,2,2139,self,0.9525000000000219,0,94,,
2025-11-27T00:39:33.014967+00:00,train,2,2140,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.015097+00:00,train,2,2141,self,0.9525000000000219,0,95,,
2025-11-27T00:39:33.015228+00:00,train,2,2142,self,0.9525000000000219,0,96,,
2025-11-27T00:39:33.015418+00:00,train,2,2143,self,0.9525000000000219,0,95,,
2025-11-27T00:39:33.015625+00:00,train,2,2144,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.015771+00:00,train,2,2145,self,0.9525000000000219,0,91,,
2025-11-27T00:39:33.015908+00:00,train,2,2146,self,0.9525000000000219,0,95,,
2025-11-27T00:39:33.016040+00:00,train,2,2147,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.016168+00:00,train,2,2148,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.016296+00:00,train,2,2149,self,0.9525000000000219,0,84,,
2025-11-27T00:39:33.016445+00:00,train,2,2150,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.016571+00:00,train,2,2151,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.016700+00:00,train,2,2152,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.016827+00:00,train,2,2153,self,0.9525000000000219,0,95,,
2025-11-27T00:39:33.016953+00:00,train,2,2154,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.017077+00:00,train,2,2155,self,0.9525000000000219,0,95,,
2025-11-27T00:39:33.017262+00:00,train,2,2156,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.017416+00:00,train,2,2157,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.017560+00:00,train,2,2158,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.017699+00:00,train,2,2159,self,0.9525000000000219,0,89,,
2025-11-27T00:39:33.017836+00:00,train,2,2160,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.017971+00:00,train,2,2161,self,0.9525000000000219,0,86,,
2025-11-27T00:39:33.018106+00:00,train,2,2162,self,0.9525000000000219,0,91,,
2025-11-27T00:39:33.018240+00:00,train,2,2163,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.018372+00:00,train,2,2164,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.018505+00:00,train,2,2165,self,0.9525000000000219,0,94,,
2025-11-27T00:39:33.018637+00:00,train,2,2166,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.018770+00:00,train,2,2167,self,0.9525000000000219,0,90,,
2025-11-27T00:39:33.018902+00:00,train,2,2168,self,0.9525000000000219,0,91,,
2025-11-27T00:39:33.019034+00:00,train,2,2169,self,0.9525000000000219,0,92,,
2025-11-27T00:39:33.019166+00:00,train,2,2170,self,0.9525000000000219,0,93,,
2025-11-27T00:39:33.019297+00:00,train,2,2171,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.019429+00:00,train,2,2172,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.019560+00:00,train,2,2173,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.019692+00:00,train,2,2174,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.019823+00:00,train,2,2175,self,0.9525000000000219,0,96,,
2025-11-27T00:39:33.019955+00:00,train,2,2176,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.020090+00:00,train,2,2177,self,0.9525000000000219,0,90,,
2025-11-27T00:39:33.020225+00:00,train,2,2178,self,0.9525000000000219,0,96,,
2025-11-27T00:39:33.020359+00:00,train,2,2179,self,0.9525000000000219,0,95,,
2025-11-27T00:39:33.020489+00:00,train,2,2180,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.020626+00:00,train,2,2181,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.020760+00:00,train,2,2182,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.020905+00:00,train,2,2183,self,0.9525000000000219,0,93,,
2025-11-27T00:39:33.021034+00:00,train,2,2184,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.021163+00:00,train,2,2185,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.021293+00:00,train,2,2186,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.021422+00:00,train,2,2187,self,0.9525000000000219,0,93,,
2025-11-27T00:39:33.021552+00:00,train,2,2188,self,0.9525000000000219,0,96,,
2025-11-27T00:39:33.021681+00:00,train,2,2189,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.021823+00:00,train,2,2190,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.021949+00:00,train,2,2191,self,0.9525000000000219,0,87,,
2025-11-27T00:39:33.022075+00:00,train,2,2192,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.022201+00:00,train,2,2193,self,0.9525000000000219,0,92,,
2025-11-27T00:39:33.022326+00:00,train,2,2194,self,0.9525000000000219,0,92,,
2025-11-27T00:39:33.022452+00:00,train,2,2195,self,0.9525000000000219,0,89,,
2025-11-27T00:39:33.022577+00:00,train,2,2196,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.022703+00:00,train,2,2197,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.022842+00:00,train,2,2198,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.022965+00:00,train,2,2199,self,0.9525000000000219,0,89,,
2025-11-27T00:39:33.023087+00:00,train,2,2200,self,0.9525000000000219,0,95,,
2025-11-27T00:39:33.023210+00:00,train,2,2201,self,0.9525000000000219,0,87,,
2025-11-27T00:39:33.023333+00:00,train,2,2202,self,0.9525000000000219,0,95,,
2025-11-27T00:39:33.023455+00:00,train,2,2203,self,0.9525000000000219,0,96,,
2025-11-27T00:39:33.023577+00:00,train,2,2204,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.023699+00:00,train,2,2205,self,0.9525000000000219,0,93,,
2025-11-27T00:39:33.023834+00:00,train,2,2206,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.023953+00:00,train,2,2207,self,0.9525000000000219,0,96,,
2025-11-27T00:39:33.024072+00:00,train,2,2208,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.024191+00:00,train,2,2209,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.024310+00:00,train,2,2210,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.024429+00:00,train,2,2211,self,0.9525000000000219,0,94,,
2025-11-27T00:39:33.024547+00:00,train,2,2212,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.024666+00:00,train,2,2213,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.024798+00:00,train,2,2214,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.024914+00:00,train,2,2215,self,0.9525000000000219,0,95,,
2025-11-27T00:39:33.025029+00:00,train,2,2216,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.025145+00:00,train,2,2217,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.025260+00:00,train,2,2218,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.025376+00:00,train,2,2219,self,0.9525000000000219,0,88,,
2025-11-27T00:39:33.025491+00:00,train,2,2220,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.025609+00:00,train,2,2221,self,0.9525000000000219,0,95,,
2025-11-27T00:39:33.025729+00:00,train,2,2222,self,0.9525000000000219,0,96,,
2025-11-27T00:39:33.025859+00:00,train,2,2223,self,0.9525000000000219,0,90,,
2025-11-27T00:39:33.025972+00:00,train,2,2224,self,0.9525000000000219,0,95,,
2025-11-27T00:39:33.026085+00:00,train,2,2225,self,0.9525000000000219,0,85,,
2025-11-27T00:39:33.026197+00:00,train,2,2226,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.026310+00:00,train,2,2227,self,0.9525000000000219,0,91,,
2025-11-27T00:39:33.026423+00:00,train,2,2228,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.026538+00:00,train,2,2229,self,0.9525000000000219,0,96,,
2025-11-27T00:39:33.026651+00:00,train,2,2230,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.026773+00:00,train,2,2231,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.026899+00:00,train,2,2232,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.027012+00:00,train,2,2233,self,0.9525000000000219,0,94,,
2025-11-27T00:39:33.027126+00:00,train,2,2234,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.027236+00:00,train,2,2235,self,0.9525000000000219,0,92,,
2025-11-27T00:39:33.027347+00:00,train,2,2236,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.027458+00:00,train,2,2237,self,0.9525000000000219,0,92,,
2025-11-27T00:39:33.027568+00:00,train,2,2238,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.027679+00:00,train,2,2239,self,0.9525000000000219,0,91,,
2025-11-27T00:39:33.027802+00:00,train,2,2240,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.027909+00:00,train,2,2241,self,0.9525000000000219,0,89,,
2025-11-27T00:39:33.028018+00:00,train,2,2242,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.028125+00:00,train,2,2243,self,0.9525000000000219,0,94,,
2025-11-27T00:39:33.028234+00:00,train,2,2244,self,0.9525000000000219,0,96,,
2025-11-27T00:39:33.028339+00:00,train,2,2245,self,0.9525000000000219,0,94,,
2025-11-27T00:39:33.028449+00:00,train,2,2246,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.028557+00:00,train,2,2247,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.028662+00:00,train,2,2248,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.028772+00:00,train,2,2249,self,0.9525000000000219,0,87,,
2025-11-27T00:39:33.028877+00:00,train,2,2250,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.029026+00:00,train,2,2251,self,0.9525000000000219,0,89,,
2025-11-27T00:39:33.029131+00:00,train,2,2252,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.029241+00:00,train,2,2253,self,0.9525000000000219,0,76,,
2025-11-27T00:39:33.029345+00:00,train,2,2254,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.029455+00:00,train,2,2255,self,0.9525000000000219,0,93,,
2025-11-27T00:39:33.029560+00:00,train,2,2256,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.029670+00:00,train,2,2257,self,0.9525000000000219,0,94,,
2025-11-27T00:39:33.029775+00:00,train,2,2258,self,0.9525000000000219,0,96,,
2025-11-27T00:39:33.029888+00:00,train,2,2259,self,0.9525000000000219,0,90,,
2025-11-27T00:39:33.029996+00:00,train,2,2260,self,0.9525000000000219,0,91,,
2025-11-27T00:39:33.030101+00:00,train,2,2261,self,0.9525000000000219,0,95,,
2025-11-27T00:39:33.030211+00:00,train,2,2262,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.030315+00:00,train,2,2263,self,0.9525000000000219,0,94,,
2025-11-27T00:39:33.030425+00:00,train,2,2264,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.030530+00:00,train,2,2265,self,0.9525000000000219,0,91,,
2025-11-27T00:39:33.030640+00:00,train,2,2266,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.030745+00:00,train,2,2267,self,0.9525000000000219,0,93,,
2025-11-27T00:39:33.030855+00:00,train,2,2268,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.030962+00:00,train,2,2269,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.031135+00:00,train,2,2270,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.031255+00:00,train,2,2271,self,0.9525000000000219,0,79,,
2025-11-27T00:39:33.031445+00:00,train,2,2272,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.031636+00:00,train,2,2273,self,0.9525000000000219,0,80,,
2025-11-27T00:39:33.031828+00:00,train,2,2274,self,0.9525000000000219,0,87,,
2025-11-27T00:39:33.031939+00:00,train,2,2275,self,0.9525000000000219,0,96,,
2025-11-27T00:39:33.032143+00:00,train,2,2276,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.032271+00:00,train,2,2277,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.032390+00:00,train,2,2278,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.032504+00:00,train,2,2279,self,0.9525000000000219,0,90,,
2025-11-27T00:39:33.032621+00:00,train,2,2280,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.032732+00:00,train,2,2281,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.032844+00:00,train,2,2282,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.032997+00:00,train,2,2283,self,0.9525000000000219,0,90,,
2025-11-27T00:39:33.033103+00:00,train,2,2284,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.033257+00:00,train,2,2285,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.033367+00:00,train,2,2286,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.033475+00:00,train,2,2287,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.033625+00:00,train,2,2288,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.033733+00:00,train,2,2289,self,0.9525000000000219,0,87,,
2025-11-27T00:39:33.033838+00:00,train,2,2290,self,0.9525000000000219,0,95,,
2025-11-27T00:39:33.033948+00:00,train,2,2291,self,0.9525000000000219,0,89,,
2025-11-27T00:39:33.034053+00:00,train,2,2292,self,0.9525000000000219,0,96,,
2025-11-27T00:39:33.034163+00:00,train,2,2293,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.034268+00:00,train,2,2294,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.034378+00:00,train,2,2295,self,0.9525000000000219,0,93,,
2025-11-27T00:39:33.034521+00:00,train,2,2296,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.034629+00:00,train,2,2297,self,0.9525000000000219,0,81,,
2025-11-27T00:39:33.034737+00:00,train,2,2298,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.034842+00:00,train,2,2299,self,0.9525000000000219,0,91,,
2025-11-27T00:39:33.034952+00:00,train,2,2300,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.035056+00:00,train,2,2301,self,0.9525000000000219,0,94,,
2025-11-27T00:39:33.035166+00:00,train,2,2302,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.035271+00:00,train,2,2303,self,0.9525000000000219,0,96,,
2025-11-27T00:39:33.035380+00:00,train,2,2304,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.035485+00:00,train,2,2305,self,0.9525000000000219,0,90,,
2025-11-27T00:39:33.035631+00:00,train,2,2306,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.035736+00:00,train,2,2307,self,0.9525000000000219,0,95,,
2025-11-27T00:39:33.035846+00:00,train,2,2308,self,0.9525000000000219,0,96,,
2025-11-27T00:39:33.035954+00:00,train,2,2309,self,0.9525000000000219,0,91,,
2025-11-27T00:39:33.036062+00:00,train,2,2310,self,0.9525000000000219,0,94,,
2025-11-27T00:39:33.036170+00:00,train,2,2311,self,0.9525000000000219,0,89,,
2025-11-27T00:39:33.036274+00:00,train,2,2312,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.036384+00:00,train,2,2313,self,0.9525000000000219,0,93,,
2025-11-27T00:39:33.036561+00:00,train,2,2314,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.036709+00:00,train,2,2315,self,0.9525000000000219,0,96,,
2025-11-27T00:39:33.036815+00:00,train,2,2316,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.036926+00:00,train,2,2317,self,0.9525000000000219,0,89,,
2025-11-27T00:39:33.037031+00:00,train,2,2318,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.037141+00:00,train,2,2319,self,0.9525000000000219,0,95,,
2025-11-27T00:39:33.037246+00:00,train,2,2320,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.037356+00:00,train,2,2321,self,0.9525000000000219,0,93,,
2025-11-27T00:39:33.037460+00:00,train,2,2322,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.037571+00:00,train,2,2323,self,0.9525000000000219,0,91,,
2025-11-27T00:39:33.037725+00:00,train,2,2324,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.037945+00:00,train,2,2325,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.038054+00:00,train,2,2326,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.038163+00:00,train,2,2327,self,0.9525000000000219,0,95,,
2025-11-27T00:39:33.038269+00:00,train,2,2328,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.038379+00:00,train,2,2329,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.038483+00:00,train,2,2330,self,0.9525000000000219,0,99,,
2025-11-27T00:39:33.038594+00:00,train,2,2331,self,0.9525000000000219,0,92,,
2025-11-27T00:39:33.038702+00:00,train,2,2332,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.038810+00:00,train,2,2333,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.038917+00:00,train,2,2334,self,0.9525000000000219,0,98,,
2025-11-27T00:39:33.039028+00:00,train,2,2335,self,0.9525000000000219,0,88,,
2025-11-27T00:39:33.039136+00:00,train,2,2336,self,0.9525000000000219,0,95,,
2025-11-27T00:39:33.039245+00:00,train,2,2337,self,0.9525000000000219,0,91,,
2025-11-27T00:39:33.039352+00:00,train,2,2338,self,0.9525000000000219,0,100,,
2025-11-27T00:39:33.039457+00:00,train,2,2339,self,0.9525000000000219,0,93,,
2025-11-27T00:39:33.039567+00:00,train,2,2340,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.039671+00:00,train,2,2341,self,0.9525000000000219,0,96,,
2025-11-27T00:39:33.039781+00:00,train,2,2342,self,0.9525000000000219,0,97,,
2025-11-27T00:39:33.039886+00:00,train,2,2343,self,0.9525000000000219,0,89,,
2025-11-27T00:39:33.039996+00:00,train,2,2344,self,0.9525000000000219,0,96,,
2025-11-27T00:39:33.040104+00:00,train,2,2345,self,0.9525000000000219,0,92,,
